"","req_tot","repartition_requetes","done","problematic"
"804","AU-ID(7005652254) OR AU-ID(7005670198) OR AU-ID(7005684355) OR AU-ID(7005691376) OR AU-ID(7005693319) OR AU-ID(7005695747) OR AU-ID(7005696879) OR AU-ID(7005700391) OR AU-ID(7005704809) OR AU-ID(7005708945)","Maxime1",0,0
"805","AU-ID(7005722061) OR AU-ID(7005740911) OR AU-ID(7005743192) OR AU-ID(7005750119) OR AU-ID(7005752957) OR AU-ID(7005767259) OR AU-ID(7005767347) OR AU-ID(7005768480) OR AU-ID(7005769153) OR AU-ID(7005778445)","Maxime1",0,0
"806","AU-ID(7005824054) OR AU-ID(7005833933) OR AU-ID(7005838009) OR AU-ID(7005844347) OR AU-ID(7005851162) OR AU-ID(7005855283) OR AU-ID(7005861084) OR AU-ID(7005862257) OR AU-ID(7005865884) OR AU-ID(7005870493)","Maxime1",0,0
"807","AU-ID(7005884560) OR AU-ID(7005894675) OR AU-ID(7005896720) OR AU-ID(7005901171) OR AU-ID(7005901759) OR AU-ID(7005905242) OR AU-ID(7005911565) OR AU-ID(7005912940) OR AU-ID(7005916237) OR AU-ID(7005917620)","Maxime1",0,0
"808","AU-ID(7005932654) OR AU-ID(7005932692) OR AU-ID(7005933944) OR AU-ID(7005951520) OR AU-ID(7005952289) OR AU-ID(7005955880) OR AU-ID(7005962038) OR AU-ID(7005977394) OR AU-ID(7005982575) OR AU-ID(7005983675)","Maxime1",0,0
"809","AU-ID(7005990749) OR AU-ID(7005994508) OR AU-ID(7005998871) OR AU-ID(7006001920) OR AU-ID(7006004262) OR AU-ID(7006018033) OR AU-ID(7006022564) OR AU-ID(7006022906) OR AU-ID(7006031769) OR AU-ID(7006033479)","Maxime1",0,0
"810","AU-ID(7006035969) OR AU-ID(7006042187) OR AU-ID(7006046864) OR AU-ID(7006048546) OR AU-ID(7006054982) OR AU-ID(7006056287) OR AU-ID(7006059985) OR AU-ID(7006061189) OR AU-ID(7006061750) OR AU-ID(7006073544)","Maxime1",0,0
"811","AU-ID(7006074158) OR AU-ID(7006077026) OR AU-ID(7006103457) OR AU-ID(7006104520) OR AU-ID(7006135257) OR AU-ID(7006139861) OR AU-ID(7006155259) OR AU-ID(7006161291) OR AU-ID(7006169559) OR AU-ID(7006174590)","Maxime1",0,0
"812","AU-ID(7006194937) OR AU-ID(7006198537) OR AU-ID(7006205212) OR AU-ID(7006206106) OR AU-ID(7006206437) OR AU-ID(7006211603) OR AU-ID(7006212186) OR AU-ID(7006215835) OR AU-ID(7006215853) OR AU-ID(7006216928)","Maxime1",0,0
"813","AU-ID(7006238443) OR AU-ID(7006239614) OR AU-ID(7006244554) OR AU-ID(7006248163) OR AU-ID(7006248739) OR AU-ID(7006252231) OR AU-ID(7006252899) OR AU-ID(7006260036) OR AU-ID(7006278523) OR AU-ID(7006282886)","Maxime1",0,0
"814","AU-ID(7006287253) OR AU-ID(7006300845) OR AU-ID(7006312368) OR AU-ID(7006321621) OR AU-ID(7006336924) OR AU-ID(7006347443) OR AU-ID(7006348311) OR AU-ID(7006351366) OR AU-ID(7006358549) OR AU-ID(7006362152)","Maxime1",0,0
"815","AU-ID(7006373556) OR AU-ID(7006374758) OR AU-ID(7006375973) OR AU-ID(7006376709) OR AU-ID(7006384608) OR AU-ID(7006391091) OR AU-ID(7006404144) OR AU-ID(7006408818) OR AU-ID(7006409629) OR AU-ID(7006411367)","Maxime1",0,0
"816","AU-ID(7006413643) OR AU-ID(7006416223) OR AU-ID(7006421622) OR AU-ID(7006422372) OR AU-ID(7006425876) OR AU-ID(7006432437) OR AU-ID(7006444628) OR AU-ID(7006455518) OR AU-ID(7006457924) OR AU-ID(7006459919)","Maxime1",0,0
"817","AU-ID(7006465043) OR AU-ID(7006467330) OR AU-ID(7006474833) OR AU-ID(7006476249) OR AU-ID(7006478950) OR AU-ID(7006483110) OR AU-ID(7006485416) OR AU-ID(7006489521) OR AU-ID(7006491208) OR AU-ID(7006491953)","Maxime1",0,0
"818","AU-ID(7006525584) OR AU-ID(7006525821) OR AU-ID(7006532318) OR AU-ID(7006533736) OR AU-ID(7006534514) OR AU-ID(7006535417) OR AU-ID(7006537205) OR AU-ID(7006539205) OR AU-ID(7006544540) OR AU-ID(7006546593)","Maxime1",0,0
"819","AU-ID(7006551474) OR AU-ID(7006556729) OR AU-ID(7006559298) OR AU-ID(7006560861) OR AU-ID(7006569924) OR AU-ID(7006570474) OR AU-ID(7006576784) OR AU-ID(7006588077) OR AU-ID(7006591413) OR AU-ID(7006591993)","Maxime1",0,0
"820","AU-ID(7006605277) OR AU-ID(7006622505) OR AU-ID(7006626020) OR AU-ID(7006629458) OR AU-ID(7006629760) OR AU-ID(7006630832) OR AU-ID(7006635800) OR AU-ID(7006636647) OR AU-ID(7006641824) OR AU-ID(7006643454)","Maxime1",0,0
"821","AU-ID(7006651532) OR AU-ID(7006660612) OR AU-ID(7006660744) OR AU-ID(7006670363) OR AU-ID(7006680695) OR AU-ID(7006683678) OR AU-ID(7006685178) OR AU-ID(7006690697) OR AU-ID(7006694432) OR AU-ID(7006695370)","Maxime1",0,0
"822","AU-ID(7006703279) OR AU-ID(7006706489) OR AU-ID(7006709177) OR AU-ID(7006720048) OR AU-ID(7006728734) OR AU-ID(7006730247) OR AU-ID(7006735061) OR AU-ID(7006736989) OR AU-ID(7006748532) OR AU-ID(7006750979)","Maxime1",0,0
"823","AU-ID(7006758192) OR AU-ID(7006768493) OR AU-ID(7006770607) OR AU-ID(7006785161) OR AU-ID(7006790054) OR AU-ID(7006803895) OR AU-ID(7006803971) OR AU-ID(7006813175) OR AU-ID(7006815707) OR AU-ID(7006818698)","Maxime1",0,0
"824","AU-ID(7006832416) OR AU-ID(7006832874) OR AU-ID(7006832936) OR AU-ID(7006843618) OR AU-ID(7006843902) OR AU-ID(7006852999) OR AU-ID(7006854859) OR AU-ID(7006862072) OR AU-ID(7006879502) OR AU-ID(7006889279)","Maxime1",0,0
"825","AU-ID(7006915574) OR AU-ID(7006916604) OR AU-ID(7006933988) OR AU-ID(7006944396) OR AU-ID(7006952617) OR AU-ID(7006968221) OR AU-ID(7006968814) OR AU-ID(7006980307) OR AU-ID(7006986336) OR AU-ID(7006986911)","Maxime1",0,0
"826","AU-ID(7007006352) OR AU-ID(7007009420) OR AU-ID(7007017681) OR AU-ID(7007023081) OR AU-ID(7007023278) OR AU-ID(7007036267) OR AU-ID(7007039892) OR AU-ID(7007043802) OR AU-ID(7007066858) OR AU-ID(7007067719)","Maxime1",0,0
"827","AU-ID(7007073463) OR AU-ID(7007074113) OR AU-ID(7007082083) OR AU-ID(7007087642) OR AU-ID(7007091409) OR AU-ID(7007108445) OR AU-ID(7007109767) OR AU-ID(7007114467) OR AU-ID(7007129470) OR AU-ID(7007135803)","Maxime1",0,0
"828","AU-ID(7007140231) OR AU-ID(7007150767) OR AU-ID(7007154883) OR AU-ID(7007156174) OR AU-ID(7007159841) OR AU-ID(7007164417) OR AU-ID(7007165708) OR AU-ID(7007175317) OR AU-ID(7007176721) OR AU-ID(7101601942)","Maxime1",0,0
"829","AU-ID(7101603429) OR AU-ID(7101605567) OR AU-ID(7101627472) OR AU-ID(7101632810) OR AU-ID(7101645273) OR AU-ID(7101650810) OR AU-ID(7101660701) OR AU-ID(7101668464) OR AU-ID(7101675499) OR AU-ID(7101676266)","Maxime1",0,0
"830","AU-ID(7101699401) OR AU-ID(7101722312) OR AU-ID(7101726508) OR AU-ID(7101728102) OR AU-ID(7101731854) OR AU-ID(7101735895) OR AU-ID(7101737931) OR AU-ID(7101738253) OR AU-ID(7101748491) OR AU-ID(7101762785)","Maxime1",0,0
"831","AU-ID(7101803212) OR AU-ID(7101813791) OR AU-ID(7101824094) OR AU-ID(7101831881) OR AU-ID(7101854166) OR AU-ID(7101854308) OR AU-ID(7101860468) OR AU-ID(7101865538) OR AU-ID(7101885044) OR AU-ID(7101890122)","Maxime1",0,0
"832","AU-ID(7101911940) OR AU-ID(7101921846) OR AU-ID(7101926801) OR AU-ID(7101932751) OR AU-ID(7101945405) OR AU-ID(7101962454) OR AU-ID(7101965852) OR AU-ID(7101973032) OR AU-ID(7101981910) OR AU-ID(7101984977)","Maxime1",0,0
"833","AU-ID(7102001719) OR AU-ID(7102034375) OR AU-ID(7102038581) OR AU-ID(7102051789) OR AU-ID(7102071558) OR AU-ID(7102076144) OR AU-ID(7102077116) OR AU-ID(7102085690) OR AU-ID(7102097469) OR AU-ID(7102097492)","Maxime1",0,0
"834","AU-ID(7102112720) OR AU-ID(7102125027) OR AU-ID(7102133673) OR AU-ID(7102142468) OR AU-ID(7102151344) OR AU-ID(7102157287) OR AU-ID(7102166314) OR AU-ID(7102186318) OR AU-ID(7102196611) OR AU-ID(7102200484)","Maxime1",0,0
"835","AU-ID(7102210232) OR AU-ID(7102213066) OR AU-ID(7102213212) OR AU-ID(7102219870) OR AU-ID(7102226341) OR AU-ID(7102239205) OR AU-ID(7102241882) OR AU-ID(7102252388) OR AU-ID(7102272076) OR AU-ID(7102279261)","Maxime1",0,0
"836","AU-ID(7102319266) OR AU-ID(7102327637) OR AU-ID(7102343712) OR AU-ID(7102352279) OR AU-ID(7102369501) OR AU-ID(7102378362) OR AU-ID(7102387447) OR AU-ID(7102401387) OR AU-ID(7102408994) OR AU-ID(7102415139)","Maxime1",0,0
"837","AU-ID(7102433167) OR AU-ID(7102435144) OR AU-ID(7102437448) OR AU-ID(7102444811) OR AU-ID(7102457267) OR AU-ID(7102459606) OR AU-ID(7102470435) OR AU-ID(7102479985) OR AU-ID(7102483451) OR AU-ID(7102485328)","Maxime1",0,0
"838","AU-ID(7102495826) OR AU-ID(7102499893) OR AU-ID(7102502757) OR AU-ID(7102504169) OR AU-ID(7102520840) OR AU-ID(7102521587) OR AU-ID(7102536040) OR AU-ID(7102537735) OR AU-ID(7102546519) OR AU-ID(7102555060)","Maxime1",0,0
"839","AU-ID(7102565569) OR AU-ID(7102568619) OR AU-ID(7102581732) OR AU-ID(7102582515) OR AU-ID(7102599917) OR AU-ID(7102600395) OR AU-ID(7102600806) OR AU-ID(7102604862) OR AU-ID(7102611225) OR AU-ID(7102615617)","Maxime1",0,0
"840","AU-ID(7102621930) OR AU-ID(7102622990) OR AU-ID(7102627816) OR AU-ID(7102631459) OR AU-ID(7102633221) OR AU-ID(7102642868) OR AU-ID(7102646018) OR AU-ID(7102649878) OR AU-ID(7102667580) OR AU-ID(7102682277)","Maxime1",0,0
"841","AU-ID(7102705107) OR AU-ID(7102715519) OR AU-ID(7102716619) OR AU-ID(7102718728) OR AU-ID(7102744462) OR AU-ID(7102766164) OR AU-ID(7102769210) OR AU-ID(7102781289) OR AU-ID(7102781816) OR AU-ID(7102800939)","Maxime1",0,0
"842","AU-ID(7102810328) OR AU-ID(7102816661) OR AU-ID(7102822159) OR AU-ID(7102835761) OR AU-ID(7102838512) OR AU-ID(7102843780) OR AU-ID(7102845381) OR AU-ID(7102852402) OR AU-ID(7102866988) OR AU-ID(7102867070)","Maxime1",0,0
"843","AU-ID(7102887874) OR AU-ID(7102893878) OR AU-ID(7102918020) OR AU-ID(7102968273) OR AU-ID(7102970081) OR AU-ID(7102979960) OR AU-ID(7102982935) OR AU-ID(7102989344) OR AU-ID(7102990257) OR AU-ID(7103001749)","Maxime1",0,0
"844","AU-ID(7103037653) OR AU-ID(7103039121) OR AU-ID(7103042984) OR AU-ID(7103078772) OR AU-ID(7103082419) OR AU-ID(7103095645) OR AU-ID(7103113712) OR AU-ID(7103116393) OR AU-ID(7103119863) OR AU-ID(7103136535)","Maxime1",0,0
"845","AU-ID(7103140939) OR AU-ID(7103141514) OR AU-ID(7103156469) OR AU-ID(7103165096) OR AU-ID(7103168697) OR AU-ID(7103180682) OR AU-ID(7103181432) OR AU-ID(7103188727) OR AU-ID(7103192491) OR AU-ID(7103199721)","Maxime1",0,0
"846","AU-ID(7103210679) OR AU-ID(7103215314) OR AU-ID(7103216988) OR AU-ID(7103226990) OR AU-ID(7103232730) OR AU-ID(7103250624) OR AU-ID(7103258580) OR AU-ID(7103259194) OR AU-ID(7103268631) OR AU-ID(7103279319)","Maxime1",0,0
"847","AU-ID(7103292506) OR AU-ID(7103294850) OR AU-ID(7103296329) OR AU-ID(7103308773) OR AU-ID(7103314028) OR AU-ID(7103335386) OR AU-ID(7103342829) OR AU-ID(7103344049) OR AU-ID(7103351626) OR AU-ID(7103351974)","Maxime1",0,0
"848","AU-ID(7103367422) OR AU-ID(7103371645) OR AU-ID(7103381470) OR AU-ID(7103386810) OR AU-ID(7103389325) OR AU-ID(7103393094) OR AU-ID(7103401993) OR AU-ID(7201366838) OR AU-ID(7201402141) OR AU-ID(7201419696)","Maxime1",0,0
"849","AU-ID(7201454383) OR AU-ID(7201458870) OR AU-ID(7201480231) OR AU-ID(7201507693) OR AU-ID(7201521178) OR AU-ID(7201529819) OR AU-ID(7201555212) OR AU-ID(7201562905) OR AU-ID(7201570978) OR AU-ID(7201729580)","Maxime1",0,0
"850","AU-ID(7201739353) OR AU-ID(7201748446) OR AU-ID(7201760688) OR AU-ID(7201777443) OR AU-ID(7201787212) OR AU-ID(7201802861) OR AU-ID(7201816666) OR AU-ID(7201826653) OR AU-ID(7201841723) OR AU-ID(7201850911)","Maxime1",0,0
"851","AU-ID(7201885723) OR AU-ID(7201905167) OR AU-ID(7201909417) OR AU-ID(7201928968) OR AU-ID(7201935463) OR AU-ID(7201963140) OR AU-ID(7201963850) OR AU-ID(7201967907) OR AU-ID(7201972588) OR AU-ID(7201979455)","Maxime1",0,0
"852","AU-ID(7202002557) OR AU-ID(7202005207) OR AU-ID(7202024617) OR AU-ID(7202041884) OR AU-ID(7202049406) OR AU-ID(7202052634) OR AU-ID(7202060028) OR AU-ID(7202083492) OR AU-ID(7202088193) OR AU-ID(7202088279)","Maxime1",0,0
"853","AU-ID(7202118629) OR AU-ID(7202121309) OR AU-ID(7202164616) OR AU-ID(7202193889) OR AU-ID(7202223739) OR AU-ID(7202237069) OR AU-ID(7202239213) OR AU-ID(7202240063) OR AU-ID(7202240109) OR AU-ID(7202246355)","Maxime1",0,0
"854","AU-ID(7202255607) OR AU-ID(7202258987) OR AU-ID(7202260958) OR AU-ID(7202272125) OR AU-ID(7202276628) OR AU-ID(7202282108) OR AU-ID(7202283031) OR AU-ID(7202289613) OR AU-ID(7202299481) OR AU-ID(7202304775)","Maxime1",0,0
"855","AU-ID(7202312637) OR AU-ID(7202312849) OR AU-ID(7202313728) OR AU-ID(7202349358) OR AU-ID(7202354925) OR AU-ID(7202356401) OR AU-ID(7202357355) OR AU-ID(7202371986) OR AU-ID(7202372635) OR AU-ID(7202375420)","Maxime1",0,0
"856","AU-ID(7202391189) OR AU-ID(7202415780) OR AU-ID(7202425293) OR AU-ID(7202428437) OR AU-ID(7202435270) OR AU-ID(7202445287) OR AU-ID(7202451074) OR AU-ID(7202477521) OR AU-ID(7202481215) OR AU-ID(7202484563)","Maxime1",0,0
"857","AU-ID(7202510934) OR AU-ID(7202513769) OR AU-ID(7202522962) OR AU-ID(7202531493) OR AU-ID(7202581555) OR AU-ID(7202582546) OR AU-ID(7202599028) OR AU-ID(7202599569) OR AU-ID(7202601901) OR AU-ID(7202610468)","Maxime1",0,0
"858","AU-ID(7202629745) OR AU-ID(7202630350) OR AU-ID(7202638644) OR AU-ID(7202652975) OR AU-ID(7202670454) OR AU-ID(7202693942) OR AU-ID(7202718274) OR AU-ID(7202737723) OR AU-ID(7202739076) OR AU-ID(7202745069)","Maxime1",0,0
"859","AU-ID(7202764319) OR AU-ID(7202783844) OR AU-ID(7202821544) OR AU-ID(7202825175) OR AU-ID(7202851915) OR AU-ID(7202862626) OR AU-ID(7202887887) OR AU-ID(7202900299) OR AU-ID(7202917739) OR AU-ID(7202934925)","Maxime1",0,0
"860","AU-ID(7202953793) OR AU-ID(7202984409) OR AU-ID(7202993917) OR AU-ID(7202994471) OR AU-ID(7203010066) OR AU-ID(7203043875) OR AU-ID(7203063979) OR AU-ID(7203064816) OR AU-ID(7203069367) OR AU-ID(7203075529)","Maxime1",0,0
"861","AU-ID(7203087622) OR AU-ID(7401439706) OR AU-ID(7401465336) OR AU-ID(7401486223) OR AU-ID(7401528059) OR AU-ID(7401538214) OR AU-ID(7401539532) OR AU-ID(7401572953) OR AU-ID(7401579147) OR AU-ID(7401583079)","Maxime1",0,0
"862","AU-ID(7401627436) OR AU-ID(7401631619) OR AU-ID(7401656177) OR AU-ID(7401657535) OR AU-ID(7401663152) OR AU-ID(7401663552) OR AU-ID(7401674570) OR AU-ID(7401698380) OR AU-ID(7401700175) OR AU-ID(7401711306)","Maxime1",0,0
"863","AU-ID(7401750419) OR AU-ID(7401781716) OR AU-ID(7401786277) OR AU-ID(7401797859) OR AU-ID(7401817441) OR AU-ID(7401825463) OR AU-ID(7401892908) OR AU-ID(7401897932) OR AU-ID(7401900728) OR AU-ID(7401903608)","Maxime1",0,0
"864","AU-ID(7401978492) OR AU-ID(7402001807) OR AU-ID(7402007586) OR AU-ID(7402016646) OR AU-ID(7402033120) OR AU-ID(7402065131) OR AU-ID(7402115522) OR AU-ID(7402120057) OR AU-ID(7402125977) OR AU-ID(7402162445)","Maxime1",0,0
"865","AU-ID(7402207276) OR AU-ID(7402229088) OR AU-ID(7402242999) OR AU-ID(7402262213) OR AU-ID(7402264297) OR AU-ID(7402264987) OR AU-ID(7402275386) OR AU-ID(7402278265) OR AU-ID(7402286894) OR AU-ID(7402292884)","Maxime1",0,0
"866","AU-ID(7402307198) OR AU-ID(7402309095) OR AU-ID(7402325915) OR AU-ID(7402328820) OR AU-ID(7402346435) OR AU-ID(7402358071) OR AU-ID(7402368156) OR AU-ID(7402370151) OR AU-ID(7402384976) OR AU-ID(7402401766)","Maxime1",0,0
"867","AU-ID(7402443633) OR AU-ID(7402470374) OR AU-ID(7402476509) OR AU-ID(7402479954) OR AU-ID(7402482279) OR AU-ID(7402506135) OR AU-ID(7402509981) OR AU-ID(7402514953) OR AU-ID(7402541658) OR AU-ID(7402544167)","Maxime1",0,0
"868","AU-ID(7402572728) OR AU-ID(7402574751) OR AU-ID(7402578582) OR AU-ID(7402587720) OR AU-ID(7402591891) OR AU-ID(7402616097) OR AU-ID(7402688343) OR AU-ID(7402695864) OR AU-ID(7402709763) OR AU-ID(7402713844)","Maxime1",0,0
"869","AU-ID(7402736946) OR AU-ID(7402748962) OR AU-ID(7402777191) OR AU-ID(7402803951) OR AU-ID(7402816253) OR AU-ID(7402818060) OR AU-ID(7402818741) OR AU-ID(7402834245) OR AU-ID(7402854905) OR AU-ID(7402887875)","Maxime1",0,0
"870","AU-ID(7402907274) OR AU-ID(7402950829) OR AU-ID(7402955625) OR AU-ID(7402965653) OR AU-ID(7402965763) OR AU-ID(7402970093) OR AU-ID(7402970321) OR AU-ID(7402988690) OR AU-ID(7403011641) OR AU-ID(7403016037)","Maxime1",0,0
"871","AU-ID(7403022406) OR AU-ID(7403039344) OR AU-ID(7403043922) OR AU-ID(7403119301) OR AU-ID(7403222082) OR AU-ID(7403226757) OR AU-ID(7403233191) OR AU-ID(7403257411) OR AU-ID(7403259793) OR AU-ID(7403260668)","Maxime1",0,0
"872","AU-ID(7403284786) OR AU-ID(7403291327) OR AU-ID(7403291810) OR AU-ID(7403310386) OR AU-ID(7403313352) OR AU-ID(7403323661) OR AU-ID(7403369296) OR AU-ID(7403437311) OR AU-ID(7403468335) OR AU-ID(7403476348)","Maxime1",0,0
"873","AU-ID(7403482329) OR AU-ID(7403491658) OR AU-ID(7403514355) OR AU-ID(7403521469) OR AU-ID(7403573324) OR AU-ID(7403593375) OR AU-ID(7403653356) OR AU-ID(7403685986) OR AU-ID(7403686465) OR AU-ID(7403700399)","Maxime1",0,0
"874","AU-ID(7403716884) OR AU-ID(7403894614) OR AU-ID(7403901000) OR AU-ID(7403902808) OR AU-ID(7403903273) OR AU-ID(7403934698) OR AU-ID(7403967367) OR AU-ID(7403968219) OR AU-ID(7404100854) OR AU-ID(7404130809)","Maxime1",0,0
"875","AU-ID(7404140675) OR AU-ID(7404158642) OR AU-ID(7404188045) OR AU-ID(7404250830) OR AU-ID(7404255024) OR AU-ID(7404290581) OR AU-ID(7404296836) OR AU-ID(7404297178) OR AU-ID(7404316387) OR AU-ID(7404346717)","Maxime1",0,0
"876","AU-ID(7404424409) OR AU-ID(7404429675) OR AU-ID(7404436383) OR AU-ID(7404444478) OR AU-ID(7404456219) OR AU-ID(7404497985) OR AU-ID(7404520882) OR AU-ID(7404554381) OR AU-ID(7404564842) OR AU-ID(7404582468)","Maxime1",0,0
"877","AU-ID(7404626305) OR AU-ID(7404667690) OR AU-ID(7404736430) OR AU-ID(7404773921) OR AU-ID(7404792586) OR AU-ID(7404800756) OR AU-ID(7404842614) OR AU-ID(7404850298) OR AU-ID(7404940293) OR AU-ID(7404976255)","Maxime1",0,0
"878","AU-ID(7405271571) OR AU-ID(7405420820) OR AU-ID(7405429219) OR AU-ID(7405584107) OR AU-ID(7405774794) OR AU-ID(7405920643) OR AU-ID(7405930774) OR AU-ID(7406072660) OR AU-ID(7406199976) OR AU-ID(7406257336)","Maxime1",0,0
"879","AU-ID(7406412392) OR AU-ID(7406422834) OR AU-ID(7406442128) OR AU-ID(7406491459) OR AU-ID(7406507233) OR AU-ID(7407060805) OR AU-ID(7407097007) OR AU-ID(7407115410) OR AU-ID(7407343794) OR AU-ID(7407711904)","Maxime1",0,0
"880","AU-ID(7407940340) OR AU-ID(7408203830) OR AU-ID(7408356256) OR AU-ID(7409095235) OR AU-ID(7409436729) OR AU-ID(7409446700) OR AU-ID(7409761789) OR AU-ID(7410187170) OR AU-ID(7410192927) OR AU-ID(7410389431)","Maxime1",0,0
"881","AU-ID(7501575055) OR AU-ID(7501685210) OR AU-ID(7501796585) OR AU-ID(7501829452) OR AU-ID(7501873786) OR AU-ID(7501881646) OR AU-ID(7501958673) OR AU-ID(7601309391) OR AU-ID(7601367709) OR AU-ID(7601447585)","Maxime1",0,0
"882","AU-ID(7601484326) OR AU-ID(7701311258) OR AU-ID(7701316431) OR AU-ID(7801336508) OR AU-ID(7801367734) OR AU-ID(7801372065) OR AU-ID(7801377515) OR AU-ID(7801520497) OR AU-ID(7801537264) OR AU-ID(7801543407)","Maxime1",0,0
"883","AU-ID(7801561319) OR AU-ID(7801566181) OR AU-ID(7801573740) OR AU-ID(7801596400) OR AU-ID(7801695789) OR AU-ID(8042458400) OR AU-ID(8048194400) OR AU-ID(8052921000) OR AU-ID(8056625300) OR AU-ID(8058313800)","Maxime1",0,0
"884","AU-ID(8066291300) OR AU-ID(8068121600) OR AU-ID(8076762000) OR AU-ID(8079348400) OR AU-ID(8080350000) OR AU-ID(8081993500) OR AU-ID(8086414400) OR AU-ID(8122363500) OR AU-ID(8122847200) OR AU-ID(8135783000)","Maxime1",0,0
"885","AU-ID(8151571700) OR AU-ID(8161057200) OR AU-ID(8161230400) OR AU-ID(8203699300) OR AU-ID(8209342500) OR AU-ID(8215183800) OR AU-ID(8215189900) OR AU-ID(8215662300) OR AU-ID(8222073700) OR AU-ID(8226372200)","Maxime1",0,0
"886","AU-ID(8239363800) OR AU-ID(8243087700) OR AU-ID(8244255300) OR AU-ID(8245959800) OR AU-ID(8247380200) OR AU-ID(8250750500) OR AU-ID(8256110000) OR AU-ID(8264180600) OR AU-ID(8266189600) OR AU-ID(8275891200)","Maxime1",0,0
"887","AU-ID(8280326200) OR AU-ID(8282335500) OR AU-ID(8288488300) OR AU-ID(8293218100) OR AU-ID(8299359900) OR AU-ID(8300710600) OR AU-ID(8304146200) OR AU-ID(8306028700) OR AU-ID(8309296500) OR AU-ID(8309579300)","Maxime1",0,0
"888","AU-ID(8312724200) OR AU-ID(8314417100) OR AU-ID(8316526500) OR AU-ID(8317127700) OR AU-ID(8318869200) OR AU-ID(8320191200) OR AU-ID(8321913900) OR AU-ID(8333333000) OR AU-ID(8334447600) OR AU-ID(8338162400)","Maxime1",0,0
"889","AU-ID(8339471800) OR AU-ID(8344220300) OR AU-ID(8346903600) OR AU-ID(8350821700) OR AU-ID(8356297900) OR AU-ID(8363457500) OR AU-ID(8366027300) OR AU-ID(8372625400) OR AU-ID(8372787000) OR AU-ID(8375580100)","Maxime1",0,0
"890","AU-ID(8389126000) OR AU-ID(8394178700) OR AU-ID(8397200300) OR AU-ID(8403667700) OR AU-ID(8408646600) OR AU-ID(8411591700) OR AU-ID(8412876800) OR AU-ID(8414323500) OR AU-ID(8438353300) OR AU-ID(8442040100)","Maxime1",0,0
"891","AU-ID(8451223500) OR AU-ID(8451420800) OR AU-ID(8454031800) OR AU-ID(8504834400) OR AU-ID(8505080800) OR AU-ID(8510899500) OR AU-ID(8517825400) OR AU-ID(8521487500) OR AU-ID(8523596400) OR AU-ID(8525790600)","Maxime1",0,0
"892","AU-ID(8537883500) OR AU-ID(8538400800) OR AU-ID(8545441900) OR AU-ID(8549222400) OR AU-ID(8552708100) OR AU-ID(8554991800) OR AU-ID(8555085300) OR AU-ID(8555279400) OR AU-ID(8557712800) OR AU-ID(8559211800)","Maxime1",0,0
"893","AU-ID(8564408700) OR AU-ID(8564781800) OR AU-ID(8568367500) OR AU-ID(8571344800) OR AU-ID(8572761700) OR AU-ID(8574447900) OR AU-ID(8575256400) OR AU-ID(8576583300) OR AU-ID(8586210700) OR AU-ID(8586250800)","Maxime1",0,0
"894","AU-ID(8589521300) OR AU-ID(8589671300) OR AU-ID(8590200800) OR AU-ID(8592670800) OR AU-ID(8601796800) OR AU-ID(8604209200) OR AU-ID(8606130700) OR AU-ID(8614024400) OR AU-ID(8617162900) OR AU-ID(8622135500)","Maxime1",0,0
"895","AU-ID(8622768200) OR AU-ID(8623737800) OR AU-ID(8623938600) OR AU-ID(8627522100) OR AU-ID(8628721500) OR AU-ID(8628874200) OR AU-ID(8631736200) OR AU-ID(8631798200) OR AU-ID(8632157200) OR AU-ID(8632627400)","Maxime1",0,0
"896","AU-ID(8635651000) OR AU-ID(8637437400) OR AU-ID(8638762200) OR AU-ID(8639437300) OR AU-ID(8640257600) OR AU-ID(8640407000) OR AU-ID(8642735700) OR AU-ID(8645698100) OR AU-ID(8648082900) OR AU-ID(8652416400)","Maxime1",0,0
"897","AU-ID(8664104100) OR AU-ID(8664895500) OR AU-ID(8665968000) OR AU-ID(8670235800) OR AU-ID(8671190200) OR AU-ID(8671932500) OR AU-ID(8674448100) OR AU-ID(8679878600) OR AU-ID(8685449200) OR AU-ID(8689503000)","Maxime1",0,0
"898","AU-ID(8693075200) OR AU-ID(8696464300) OR AU-ID(8699364100) OR AU-ID(8702286800) OR AU-ID(8705594100) OR AU-ID(8708588100) OR AU-ID(8710106900) OR AU-ID(8714601000) OR AU-ID(8718625600) OR AU-ID(8718727300)","Maxime1",0,0
"899","AU-ID(8720784700) OR AU-ID(8724649500) OR AU-ID(8724706200) OR AU-ID(8724707000) OR AU-ID(8725019300) OR AU-ID(8725138200) OR AU-ID(8725859700) OR AU-ID(8726636700) OR AU-ID(8727401000) OR AU-ID(8727581900)","Maxime1",0,0
"900","AU-ID(8730936000) OR AU-ID(8731500900) OR AU-ID(8737142900) OR AU-ID(8738517600) OR AU-ID(8739886300) OR AU-ID(8741895000) OR AU-ID(8743110200) OR AU-ID(8743446400) OR AU-ID(8746304500) OR AU-ID(8747863200)","Maxime1",0,0
"901","AU-ID(8753279700) OR AU-ID(8756101600) OR AU-ID(8759594100) OR AU-ID(8761728500) OR AU-ID(8767370800) OR AU-ID(8769184000) OR AU-ID(8770762400) OR AU-ID(8783858800) OR AU-ID(8784231600) OR AU-ID(8785948600)","Maxime1",0,0
